Nome do destino;Código do serviço;Valor;Prazo Final
São Paulo/SP;FMT;148.76;5
Santa Maria/RS;FMT;81.85;8
São José/SC;FMT;198.29;10
Jaraguá do Sul/SC;FMT;90.23;10
Mogi das Cruzes/SP;FMT;86.79;5
São Paulo/SP;FMT;60.35;5
Luzerna/SC;FMT;160.14;11
Curitiba/PR;FMT;120.43;7
São Paulo/SP;FMT;102.07;5
Espumoso/RS;FMT;278.54;14
Macaé/RJ;FMT;181.34;7
Glória de Dourados/MS;FMT;150.38;14
Itajaí/SC;FMT;197.22;8
Poá/SP;FMT;138.78;5
Nova Iguaçu/RJ;FMT;167.23;8
Aparecida de Goiânia/GO;FMT;171.33;8
Guaçuí/ES;FMT;83.16;13
Itapeva/SP;FMT;52.96;6
Belo Horizonte/MG;FMT;32.88;7
Novo Hamburgo/RS;FMT;89.62;8
Tupã/SP;FMT;54.78;6
Rio de Janeiro/RJ;FMT;137.53;7
São Francisco do Sul/SC;FMT;34.02;8
Franco da Rocha/SP;FMT;19.11;5
Rio das Ostras/RJ;FMT;24.06;8
Gravataí/RS;FMT;17.7;7
Montenegro/RS;FMT;25.96;8
Brasília/DF;FMT;25.67;8
Osório/RS;FMT;25.63;10
Brasília/DF;FMT;32.25;7
Campinas/SP;FMT;19.17;5
Guarujá/SP;FMT;23.65;5
Belo Horizonte/MG;FMT;30.41;7
Curitiba/PR;FMT;38.38;7
Rio de Janeiro/RJ;FMT;24.15;7
São Paulo/SP;FMT;20.59;5
Munhoz de Melo/PR;FMT;35.01;10
Cubatão/SP;FMT;49.54;5
Rio Claro/SP;FMT;34.06;5
Joaçaba/SC;FMT;37.84;11
Guarulhos/SP;FMT;24.49;5
Chapecó/SC;FMT;26.14;8
Rio de Janeiro/RJ;FMT;33.29;8
Belo Horizonte/MG;FMT;24.6;7
Campinas/SP;FMT;145.7;5
Ouro Fino/MG;FMT;168;9
Viana/ES;FMT;171.71;8
Juiz de Fora/MG;FMT;169.99;7
Guarapari/ES;FMT;171.71;11
Feira de Santana/BA;FMT;385.82;10
Nilópolis/RJ;FMT;154.87;7
Guarapari/ES;FMT;24.02;11
Belo Horizonte/MG;FMT;154.87;7
Franca/SP;FMT;159.76;5
Juiz de Fora/MG;FMT;169.99;7
Itabira/MG;FMT;168.54;9
Tucunduva/RS;FMT;51.87;14
Francisco Morato/SP;FMT;30.69;5
Ipiranga do Norte/MT;FMT;407.28;18
Maceió/AL;FMT;278.77;9
Hortolândia/SP;FMT;60.66;5
São José dos Campos/SP;FMT;60.77;5
São Paulo/SP;FMT;42.09;5
Gaspar/SC;FMT;17.09;10
Duque de Caxias/RJ;FMT;93.34;10
São José dos Campos/SP;FMT;61;5
Taubaté/SP;FMT;57.36;5
São Paulo/SP;FMT;31.16;5
Cuiabá/MT;FMT;56.67;9
Rio do Sul/SC;FMT;115.08;12
Balneário Arroio do Silva/SC;FMT;43.77;11
Gaspar/SC;FMT;69.46;10
Barueri/SP;FMT;15.77;5
Fortaleza/CE;FMT;30.44;11
Florianópolis/SC;FMT;112.73;8
Jundiaí/SP;FMT;12.92;5
Cotia/SP;FMT;30.42;5
Cuiabá/MT;FMT;37.12;9
Itapecerica/MG;FMT;31.93;10
Carapicuíba/SP;FMT;60.66;5
São Paulo/SP;FMT;52.98;5
Diadema/SP;FMT;19.49;5
Maringá/PR;FMT;59.15;7
Cabo Frio/RJ;FMT;56.6;8
São Paulo/SP;FMT;37.88;5
Campinas/SP;FMT;34.64;5
Cambará/PR;FMT;14.78;10
São Paulo/SP;FMT;35.43;5
São Luís/MA;FMT;27.28;12
Salvador/BA;FMT;154.98;8
Belo Horizonte/MG;FMT;51.96;7
Balneário Camboriú/SC;FMT;14.4;8
Varginha/MG;FMT;59.15;11
Assis/SP;FMT;110.02;6
Bertioga/SP;FMT;77.08;5
Porto Alegre/RS;FMT;12.23;8
Balneário Piçarras/SC;FMT;13.1;11
Rio de Janeiro/RJ;FMT;86.81;7
Roque Gonzales/RS;FMT;134.04;14
Sarandi/PR;FMT;21.49;9
Santo André/SP;FMT;77.89;5
Perdigão/MG;FMT;37.15;14
São José dos Pinhais/PR;FMT;65.51;7
Curitiba/PR;FMT;23.69;7
São Joaquim de Bicas/MG;FMT;76.5;8
Rio de Janeiro/RJ;FMT;52.16;6
Santa Bárbara D'Oeste/SP;FMT;43.9;5
Rio de Janeiro/RJ;FMT;75.25;6
Brasília/DF;FMT;56.44;8
Brasília/DF;FMT;60.9;7
São Paulo/SP;FMT;18.26;5
Cotia/SP;FMT;38.89;5
São Paulo/SP;FMT;39.48;5
São Paulo/SP;FMT;29.43;5
São Paulo/SP;FMT;65.88;5
São Paulo/SP;FMT;29.43;5
Várzea Paulista/SP;FMT;23.16;5
Caçador/SC;FMT;81.99;12
Betim/MG;FMT;56.84;7
Blumenau/SC;FMT;34.46;10
Bituruna/PR;FMT;14.86;12
São Paulo/SP;FMT;80.54;5
São Paulo/SP;FMT;80.54;5
Belo Horizonte/MG;FMT;99.01;7
Joinville/SC;FMT;17.6;10
Salvador/BA;FMT;188.3;8
Ibitinga/SP;FMT;102.83;6
São Paulo/SP;FMT;10.66;5
São Paulo/SP;FMT;80.54;5
São Paulo/SP;FMT;10.66;5
Santa Bárbara D'Oeste/SP;FMT;90.99;5
Ribeirão Pires/SP;FMT;36.39;5
São Paulo/SP;FMT;80.54;5
Santa Maria/RS;FMT;120.16;8
Indaiatuba/SP;FMT;90.24;5
São José/SC;FMT;18.18;10
São Leopoldo/RS;FMT;120.16;8
Rio de Janeiro/RJ;FMT;89.55;8
Praia Grande/SP;FMT;58.58;5
São Paulo/SP;FMT;12.07;5
São Paulo/SP;FMT;80.54;5
Campinas/SP;FMT;90.24;5
São Paulo/SP;FMT;12.07;5
Campinas/SP;FMT;116.96;5
São José dos Pinhais/PR;FMT;22.14;7
Curitiba/PR;FMT;126.64;7
Doutor Camargo/PR;FMT;74.71;10
Itu/SP;FMT;38.93;6
São Paulo/SP;FMT;166.26;5
Sapopema/PR;FMT;83.59;16
Sorocaba/SP;FMT;10.16;5
São José do Rio Preto/SP;FMT;44.2;6
Nova Odessa/SP;FMT;92.9;5
São Paulo/SP;FMT;86.23;5
Fama/MG;FMT;421.58;14
Rondonópolis/MT;FMT;22.89;12
Rio de Janeiro/RJ;FMT;164.29;7
Itapecerica da Serra/SP;FMT;102.83;5
São Paulo/SP;FMT;51.74;5
Rio de Janeiro/RJ;FMT;12.23;6
São Paulo/SP;FMT;35.82;5
Santa Isabel/SP;FMT;108.09;6
Campo Grande/MS;FMT;60.31;12
São Paulo/SP;FMT;12.98;5
São Paulo/SP;FMT;39.92;5
Angra dos Reis/RJ;FMT;413.43;11
Itapecerica da Serra/SP;FMT;19.45;5
São José dos Campos/SP;FMT;129.02;5
Santana de Parnaíba/SP;FMT;129.02;5
Japeri/RJ;FMT;37.02;10
São Paulo/SP;FMT;94.83;5
Paudalho/PE;FMT;89.61;12
Rondonópolis/MT;FMT;167.25;12
Diadema/SP;FMT;108.37;5
Campo Grande/MS;FMT;171.74;12
Goiânia/GO;FMT;25.12;8
São Paulo/SP;FMT;13.59;5
São Paulo/SP;FMT;102.38;5
Uauá/BA;FMT;84.02;12
São Paulo/SP;FMT;8.76;5
Alto Paraíso de Goiás/GO;FMT;28.83;13
Santo Antônio do Itambé/MG;FMT;539.25;14
São Paulo/SP;FMT;8.15;5
Uberlândia/MG;FMT;17.43;7
Foz do Iguaçu/PR;FMT;12.86;10
Curitiba/PR;FMT;10.52;7
São Carlos/SP;FMT;9.93;5
Posse/GO;FMT;157.75;13
Sorocaba/SP;FMT;8.87;5
Novo Horizonte/SP;FMT;11.62;8
Belo Horizonte/MG;FMT;15.53;7
Mossoró/RN;FMT;32.01;13
São Paulo/SP;FMT;272.34;5
Itaquaquecetuba/SP;FMT;19.09;5
Fartura/SP;FMT;20.8;8
São Paulo/SP;FMT;26.12;5
Piracicaba/SP;FMT;20.01;5
São Paulo/SP;FMT;18.67;5
Caxias do Sul/RS;FMT;168.41;9
Curitiba/PR;FMT;250.28;7
Guarulhos/SP;FMT;20.31;5
Vitória/ES;FMT;93.03;7
Bento Gonçalves/RS;FMT;34.21;9
Rio de Janeiro/RJ;FMT;79.67;7
São João do Sabugi/RN;FMT;425.11;16
Getúlio Vargas/RS;FMT;69.25;9
Catanduvas/PR;FMT;56.87;10
Picada Café/RS;FMT;86.59;14
Itaipulândia/PR;FMT;231.4;11
Castro/PR;FMT;18.4;10
Carazinho/RS;FMT;15.05;9
Joinville/SC;FMT;29.66;9
Santa Maria/RS;FMT;17.36;8
Portão/RS;FMT;17.36;8
Viamão/RS;FMT;36.98;7
Piracicaba/SP;FMT;11.08;5
Santo André/SP;FMT;20.46;5
Belo Vale/MG;FMT;26.23;14
Campinas/SP;FMT;29.58;5
Santo Ângelo/RS;FMT;32.84;11
São Paulo/SP;FMT;33.24;5
Jundiaí/SP;FMT;108.23;5
Londrina/PR;FMT;14.95;7
Apucarana/PR;FMT;89.04;10
Sertãozinho/SP;FMT;72.98;5
Santo André/SP;FMT;13.16;5
Cambuí/MG;FMT;63.18;9
Brasília/DF;FMT;45.81;8
São Paulo/SP;FMT;13.27;5
Curitiba/PR;FMT;47.1;7
Goiatuba/GO;FMT;135.39;11
Porto Alegre/RS;FMT;75.83;8
Pirassununga/SP;FMT;33.12;6
Nova Iguaçu/RJ;FMT;44.9;8
Teresópolis/RJ;FMT;24.9;7
Grão Pará/SC;FMT;34.43;10
Guarulhos/SP;FMT;27.19;5
São José dos Campos/SP;FMT;19.86;5
Santa Vitória do Palmar/RS;FMT;86.41;13
São José dos Campos/SP;FMT;32.59;5
São Paulo/SP;FMT;18.01;5
Macaé/RJ;FMT;90.66;7
São Mateus/ES;FMT;22.76;11
São Paulo/SP;FMT;38.67;5
Sorocaba/SP;FMT;15.58;5
Pindamonhangaba/SP;FMT;44.28;5
Curitiba/PR;FMT;34.01;7
São Mateus/ES;FMT;22.77;11
Cerro Grande do Sul/RS;FMT;37.51;15
Guarulhos/SP;FMT;25.48;6
Barra de São Francisco/ES;FMT;24.75;12
São Mateus/ES;FMT;22.77;11
Guarulhos/SP;FMT;24.79;5
Getúlio Vargas/RS;FMT;16.23;9
Estância Velha/RS;FMT;120.16;8
São Mateus/ES;FMT;22.76;11
Rio de Janeiro/RJ;FMT;36.14;6
Curitiba/PR;FMT;11.07;7
São Jerônimo/RS;FMT;12.78;11
Blumenau/SC;FMT;16.5;10
Curitiba/PR;FMT;23.69;7
Canas/SP;FMT;43.77;8
Florianópolis/SC;FMT;12.93;8
Curitiba/PR;FMT;52.35;7
Curitiba/PR;FMT;11.5;7
São José dos Campos/SP;FMT;80.77;5
Porto Alegre/RS;FMT;11.03;8
Arapongas/PR;FMT;43.67;10
Maringá/PR;FMT;76.56;7
São Paulo/SP;FMT;52.08;5
Belo Horizonte/MG;FMT;12.83;7
Florianópolis/SC;FMT;11.9;8
Santa Rosa do Sul/SC;FMT;16.69;11
Curitiba/PR;FMT;10.01;7
Rio de Janeiro/RJ;FMT;37.28;6
Fortaleza dos Valos/RS;FMT;65.06;15
Joinville/SC;FMT;13.11;9
Blumenau/SC;FMT;17.44;10
Mateus Leme/MG;FMT;45.95;10
Manaus/AM;FMT;193.32;17
Fortaleza/CE;FMT;56.89;10
Goiânia/GO;FMT;21.58;8
São Paulo/SP;FMT;18.67;5
Paço do Lumiar/MA;FMT;32.94;14
Jundiaí/SP;FMT;35.11;5
São Paulo/SP;FMT;8.78;5
Valinhos/SP;FMT;49.62;5
Sete Lagoas/MG;FMT;42.73;10
Orlândia/SP;FMT;22.93;7
Wall Ferraz/PI;FMT;425.11;24
São Paulo/SP;FMT;11.2;5
Porto Alegre/RS;FMT;37.92;8
Ivaiporã/PR;FMT;24;11
São Bernardo do Campo/SP;FMT;9.53;5
Biguaçu/SC;FMT;12.94;8
Juruti/PA;FMT;45.93;28
Belo Horizonte/MG;FMT;24.25;7
Contagem/MG;FMT;21.87;8
Blumenau/SC;FMT;18;10
São Paulo/SP;FMT;12.9;5
Uberlândia/MG;FMT;42.57;7
Marília/SP;FMT;13.52;5
Caratinga/MG;FMT;21.5;9
Imbituba/SC;FMT;26.03;12
Cachoeira Paulista/SP;FMT;102.83;7
Contagem/MG;FMT;24.34;8
Catanduva/SP;FMT;102.83;8
Guarulhos/SP;FMT;8.37;5
São Paulo/SP;FMT;80.54;5
Uberaba/MG;FMT;177.43;8
Serra Talhada/PE;FMT;20.03;15
São Paulo/SP;FMT;8.15;5
São Paulo/SP;FMT;48.52;5
Ponto dos Volantes/MG;FMT;25.99;14
Jataí/GO;FMT;49.24;10
São Paulo/SP;FMT;47.47;5
Rio de Janeiro/RJ;FMT;14.36;6
Campinas/SP;FMT;51.9;5
Garça/SP;FMT;20.55;6
Igarapé/MG;FMT;183.09;10
Itapeva/SP;FMT;23.96;6
Rio de Janeiro/RJ;FMT;64.18;7
Jales/SP;FMT;23.64;6
Rio de Janeiro/RJ;FMT;64.18;7
Rio de Janeiro/RJ;FMT;28.95;6
Belo Horizonte/MG;FMT;30.07;7
Ponta Grossa/PR;FMT;12.35;9
Campinas/SP;FMT;20.68;5
Florianópolis/SC;FMT;41.43;8
Poços de Caldas/MG;FMT;12.61;8
Osasco/SP;FMT;27.76;5
Mogi das Cruzes/SP;FMT;47.27;5
Belo Horizonte/MG;FMT;34.26;7
Campina Grande/PB;FMT;35.83;13
Chapecó/SC;FMT;45.84;8
Brasília/DF;FMT;25.53;7
Carapicuíba/SP;FMT;8.91;5
Itapevi/SP;FMT;72.98;5
Pinhalzinho/SC;FMT;38.22;9
Manhuaçu/MG;FMT;73.02;10
Campinas/SP;FMT;14.07;5
Pratânia/SP;FMT;29.44;7
Santana de Parnaíba/SP;FMT;12.57;5
São Paulo/SP;FMT;28.23;5
Aparecida/SP;FMT;30.69;6
Parauapebas/PA;FMT;22.29;14
São Paulo/SP;FMT;21.58;5
Poá/SP;FMT;9.42;5
Parnaíba/PI;FMT;20.44;17
Rio de Janeiro/RJ;FMT;15.02;6
São Paulo/SP;FMT;10.88;5
São Sebastião/SP;FMT;23.46;6
São Paulo/SP;FMT;10.88;5
São Paulo/SP;FMT;58.99;5
Valinhos/SP;FMT;22.85;5
Morro Redondo/RS;FMT;23.27;13
Getúlio Vargas/RS;FMT;21.67;9
São Paulo/SP;FMT;9.2;5
Getúlio Vargas/RS;FMT;21.67;9
Bauru/SP;FMT;34.85;5
Rio de Janeiro/RJ;FMT;25;10
Artur Nogueira/SP;FMT;20.36;7
Vitória/ES;FMT;28.2;7
Salto de Pirapora/SP;FMT;78.7;7
São João Del Rei/MG;FMT;26.19;9
Rio de Janeiro/RJ;FMT;23.46;6
Presidente Prudente/SP;FMT;23.22;6
Rio de Janeiro/RJ;FMT;34.39;6
Itu/SP;FMT;62.35;6
Contagem/MG;FMT;71.87;8
Boituva/SP;FMT;62.35;6
Iporá/GO;FMT;108.89;13
Rio do Sul/SC;FMT;69.6;12
Vinhedo/SP;FMT;62.35;5
Indaiatuba/SP;FMT;70.49;5
Araquari/SC;FMT;92.64;9
Bertioga/SP;FMT;68.4;5
Taboão da Serra/SP;FMT;70.35;5
Ponta Grossa/PR;FMT;65.51;9
Brasília/DF;FMT;161.26;7
Porto Alegre/RS;FMT;69.46;8
Itatinga/SP;FMT;62.24;7
Porto Alegre/RS;FMT;82.89;8
Mogi Guaçu/SP;FMT;57.21;5
Maringá/PR;FMT;74.14;7
São Paulo/SP;FMT;167.51;5
São Paulo/SP;FMT;167.51;5
Fernando Prestes/SP;FMT;168.36;8
Itaquaquecetuba/SP;FMT;159.33;5
São Paulo/SP;FMT;167.51;5
Guatapará/SP;FMT;70.07;6
Imaruí/SC;FMT;70.2;11
Bragança Paulista/SP;FMT;57.21;5
Lagoa Vermelha/RS;FMT;107.12;10
São Paulo/SP;FMT;23.86;5
Ubá/MG;FMT;96.69;10
Petrópolis/RJ;FMT;24.25;8
Tamboara/PR;FMT;24.25;11
Ribeirão Preto/SP;FMT;23.11;5
Guarapari/ES;FMT;34.91;11
São Paulo/SP;FMT;17.7;5
Jaboatão dos Guararapes/PE;FMT;31.16;14
Brasília/DF;FMT;36.81;8
Itajaí/SC;FMT;25.71;8
Caxias do Sul/RS;FMT;87;9
São Paulo/SP;FMT;17.7;5
Sorocaba/SP;FMT;27.68;5
São Pedro da Aldeia/RJ;FMT;35.5;8
São Paulo/SP;FMT;17.7;5
São Paulo/SP;FMT;35.39;5
Gravataí/RS;FMT;59.82;7
São Paulo/SP;FMT;12.98;5
São Paulo/SP;FMT;8.99;5
Curitiba/PR;FMT;72.08;7
São Paulo/SP;FMT;10.4;5
Cajamar/SP;FMT;11.93;5
Poá/SP;FMT;42.17;5
Imbituba/SC;FMT;80.75;12
Itatiba/SP;FMT;54.28;5
Belo Horizonte/MG;FMT;53.02;7
Recife/PE;FMT;19.74;10
São Paulo/SP;FMT;39.48;5
São Paulo/SP;FMT;52.36;5
São Bernardo do Campo/SP;FMT;8.78;5
São Paulo/SP;FMT;45.16;5
Guaraciaba/SC;FMT;99.66;10
Criciúma/SC;FMT;101.11;10
Belo Horizonte/MG;FMT;53.7;7
São Carlos/SP;FMT;21.15;5
Santa Helena de Goiás/GO;FMT;61.85;9
Belo Horizonte/MG;FMT;52.82;7
Araras/SP;FMT;57.82;5
Francisco Morato/SP;FMT;19.67;5
Contagem/MG;FMT;17.47;8
Jacutinga/RS;FMT;264.89;15
Passo Fundo/RS;FMT;143.33;8
Praia Grande/SP;FMT;163.74;5
São Paulo/SP;FMT;10.4;5
Rio de Janeiro/RJ;FMT;137.21;6
Belo Horizonte/MG;FMT;125.51;7
Água Branca/PI;FMT;607.74;17
Artur Nogueira/SP;FMT;129.02;7
Itaboraí/RJ;FMT;74.99;7
Goiânia/GO;FMT;152.36;8
Paulicéia/SP;FMT;136.53;9
Belo Horizonte/MG;FMT;166.78;7
Recife/PE;FMT;32.49;10
Sorocaba/SP;FMT;105.68;5
São Paulo/SP;FMT;50.71;5
Pérola d'Oeste/PR;FMT;264.74;16
Vila Velha/ES;FMT;145.15;7
Rio de Janeiro/RJ;FMT;93.64;6
São Bernardo do Campo/SP;FMT;105.43;5
Itapevi/SP;FMT;118.02;5
Siqueira Campos/PR;FMT;93.9;10
Joviânia/GO;FMT;36.73;14
Jaboatão dos Guararapes/PE;FMT;17.86;14
Lages/SC;FMT;78.09;9
Lages/SC;FMT;78.09;9
Maçambará/RS;FMT;194.8;14
Rio de Janeiro/RJ;FMT;38.43;6
Belo Horizonte/MG;FMT;23.71;7
Fortaleza/CE;FMT;19.52;10
Timbó Grande/SC;FMT;193.63;14
São Paulo/SP;FMT;15.41;5
Bastos/SP;FMT;154.85;11
Brasília/DF;FMT;20.5;7
Rio de Janeiro/RJ;FMT;38.37;6
Santo Antônio de Pádua/RJ;FMT;46.07;10
Blumenau/SC;FMT;79.84;10
Vitória da Conquista/BA;FMT;258.79;10
Montenegro/RS;FMT;120.16;8
Uberaba/MG;FMT;108.25;8
Salto de Pirapora/SP;FMT;12.71;7
Osasco/SP;FMT;90.24;5
Passos/MG;FMT;108.25;11
São Paulo/SP;FMT;80.54;5
Americana/SP;FMT;90.24;5
Campo Grande/MS;FMT;104.26;12
Campinas/SP;FMT;12.67;5
Limeira/SP;FMT;90.24;5
Sorocaba/SP;FMT;90.24;5
Guarulhos/SP;FMT;8.31;5
São Paulo/SP;FMT;15.66;5
Belo Horizonte/MG;FMT;66.58;7
São Paulo/SP;FMT;50.9;5
Fortaleza/CE;FMT;54.5;10
Sobral/CE;FMT;197.67;15
Teresina/PI;FMT;44.7;14
Porto Velho/RO;FMT;481.85;10
Pindamonhangaba/SP;FMT;68.4;5
Teresina/PI;FMT;95.83;14
Limeira/SP;FMT;144.01;5
Boa Esperança/MT;FMT;48.38;13
São José dos Campos/SP;FMT;160.83;5
Tapera/RS;FMT;26.32;14
Formoso/MG;FMT;448.52;14
Cachoeirinha/RS;FMT;101.09;7
Bagé/RS;FMT;102.84;8
São Paulo/SP;FMT;12.94;5
Caxias do Sul/RS;FMT;44.93;9
Uberlândia/MG;FMT;259.75;7
Bento Gonçalves/RS;FMT;18.74;9
Santa Terezinha de Itaipu/PR;FMT;245.87;9
Belo Horizonte/MG;FMT;33.8;7
São Paulo/SP;FMT;21.62;5
Juatuba/MG;FMT;21.01;8
Mogi Guaçu/SP;FMT;15.19;5
Contagem/MG;FMT;21.01;8
São Paulo/SP;FMT;17.7;5
São Paulo/SP;FMT;10.11;5
Schroeder/SC;FMT;25.71;10
Rio de Janeiro/RJ;FMT;23.52;6
São Paulo/SP;FMT;46.54;5
Joinville/SC;FMT;25.71;9
Remígio/PB;FMT;109.55;14
Garopaba/SC;FMT;25.71;11
Biguaçu/SC;FMT;25.87;8
Vila Velha/ES;FMT;24.02;7
Serro/MG;FMT;48.41;14
Rio de Janeiro/RJ;FMT;23.52;6
Campina da Lagoa/PR;FMT;37.02;15
Machacalis/MG;FMT;65.75;14
Mirandópolis/SP;FMT;23.11;9
Armação dos Búzios/RJ;FMT;21.05;10
Ilhéus/BA;FMT;18.33;9
São Paulo/SP;FMT;80.38;5
Maracanaú/CE;FMT;157.64;11
Poços de Caldas/MG;FMT;24.25;8
Blumenau/SC;FMT;119.61;10
Camboriú/SC;FMT;286.12;8
Niterói/RJ;FMT;70.59;6
Lajeado/RS;FMT;25.84;9
Bragança Paulista/SP;FMT;19.63;5
Guarulhos/SP;FMT;59.86;5
Niterói/RJ;FMT;23.52;6
Américo de Campos/SP;FMT;33.84;9
Mogi Mirim/SP;FMT;31.46;5
Francisco Beltrão/PR;FMT;35.5;11
São Jorge D'Oeste/PR;FMT;66.35;16
São Paulo/SP;FMT;29.43;5
Serra/ES;FMT;31.64;7
Brasília de Minas/MG;FMT;99.27;11
Salvador/BA;FMT;170.54;8
São Paulo/SP;FMT;60.81;5
Guarulhos/SP;FMT;48.21;5
Rio de Janeiro/RJ;FMT;79.16;6
Praia Grande/SP;FMT;20.49;5
Guarulhos/SP;FMT;48.1;5
Belo Horizonte/MG;FMT;79.11;7
Três Corações/MG;FMT;42.29;9
São João do Triunfo/PR;FMT;42.29;10
Campo Novo do Parecis/MT;FMT;871.34;15
Sorocaba/SP;FMT;38.58;5
Rio de Janeiro/RJ;FMT;39.22;7
Viradouro/SP;FMT;49.42;6
Vinhedo/SP;FMT;30.82;5
Praia Grande/SP;FMT;27.62;5
Guarapuava/PR;FMT;108.06;11
Rio de Janeiro/RJ;FMT;30.02;6
Sapucaí-Mirim/MG;FMT;51.99;14
Suzano/SP;FMT;28.34;5
Indaiatuba/SP;FMT;25.46;5
São Paulo/SP;FMT;52.79;5
Cotia/SP;FMT;69.96;5
Louveira/SP;FMT;35.44;5
Rio de Janeiro/RJ;FMT;46.28;7
Álvares Machado/SP;FMT;174.24;8
Viçosa/MG;FMT;77.27;9
Salto/SP;FMT;104.77;6
Campos Gerais/MG;FMT;73.9;9
Tatuí/SP;FMT;133.77;5
Patos de Minas/MG;FMT;76.83;7
Macatuba/SP;FMT;40.41;7
Juiz de Fora/MG;FMT;56.85;7
São José dos Pinhais/PR;FMT;35.81;7
Rio de Janeiro/RJ;FMT;32.47;7
Belo Horizonte/MG;FMT;46.23;7
São Paulo/SP;FMT;23.91;5
Bertioga/SP;FMT;147.24;5
São Paulo/SP;FMT;27.37;5
Belo Horizonte/MG;FMT;70.7;7
São Paulo/SP;FMT;23.7;5
Campo Grande/MS;FMT;73.87;12
Brasília/DF;FMT;94.25;8
Itupeva/SP;FMT;22.95;5
Barueri/SP;FMT;88.81;5
Indaiatuba/SP;FMT;25.15;5
Itatiba/SP;FMT;20.68;5
Blumenau/SC;FMT;34.12;10
Curitiba/PR;FMT;13.95;7
Taquari/RS;FMT;102.84;9
Rio de Janeiro/RJ;FMT;29.28;6
São Caetano do Sul/SP;FMT;65.12;5
São Luís/MA;FMT;74.29;12
Novo Hamburgo/RS;FMT;68.6;8
Porto Alegre/RS;FMT;20.26;8
Francisco Beltrão/PR;FMT;67.9;11
Itajaí/SC;FMT;34.08;8
Leoberto Leal/SC;FMT;37.6;12
São Francisco do Sul/SC;FMT;44.96;8
Juiz de Fora/MG;FMT;34.92;7
Jaraguá do Sul/SC;FMT;38.81;10
São José dos Campos/SP;FMT;28.28;5
Uberlândia/MG;FMT;24.13;7
São Paulo/SP;FMT;17.85;5
Campo Grande/MS;FMT;41.09;12
Niterói/RJ;FMT;23.5;6
Guarulhos/SP;FMT;28.07;5
Belo Horizonte/MG;FMT;38.46;7
Pelotas/RS;FMT;26;9
Presidente Venceslau/SP;FMT;23.84;7
Patrocínio/MG;FMT;46.44;10
Curitiba/PR;FMT;70.07;7
Poá/SP;FMT;33.06;5
São Paulo/SP;FMT;29.43;5
Florianópolis/SC;FMT;42.99;8
Serra/ES;FMT;169.83;7
Bebedouro/SP;FMT;52.52;6
Pouso Alegre/MG;FMT;31.85;9
São Paulo/SP;FMT;23.37;5
Joinville/SC;FMT;48.27;10
Goiânia/GO;FMT;21.47;8
Curitiba/PR;FMT;36.04;7
Mucuri/MG;FMT;21.12;9
Santos/SP;FMT;15.21;5
São Paulo/SP;FMT;13.46;5
São José dos Campos/SP;FMT;19.34;5
Indaiatuba/SP;FMT;19.34;5
Douradina/PR;FMT;24.25;14
Belo Horizonte/MG;FMT;23.93;7
Tremembé/SP;FMT;10.42;5
Itapecerica da Serra/SP;FMT;71.61;5
Ipatinga/MG;FMT;98.6;8
São Paulo/SP;FMT;52.02;5
São José dos Campos/SP;FMT;40.12;5
São Paulo/SP;FMT;13.71;5
Brasília/DF;FMT;110.44;8
Jundiaí/SP;FMT;15.19;5
Mogi das Cruzes/SP;FMT;60.22;5
Maracanaú/CE;FMT;57.69;11
Embu-Guaçu/SP;FMT;17.83;6
São Paulo/SP;FMT;21.29;5
Campinas/SP;FMT;28.76;5
Arapongas/PR;FMT;46.29;10
Iaras/SP;FMT;71.61;8
Várzea Paulista/SP;FMT;15.32;5
Santo André/SP;FMT;58.51;5
Caieiras/SP;FMT;58.51;5
Rio de Janeiro/RJ;FMT;91.29;10
Uberaba/MG;FMT;93.62;8
Maracaí/SP;FMT;117.99;9
Itajaí/SC;FMT;132.42;8
Herval D'Oeste/SC;FMT;132.7;11
Duque de Caxias/RJ;FMT;261.06;10
Brasília/DF;FMT;170.53;7
Taboão da Serra/SP;FMT;155.77;5
Brasília/DF;FMT;213.16;7
Conchal/SP;FMT;62.24;7
Franca/SP;FMT;62.08;5
Jandaia do Sul/PR;FMT;74.14;10
Goioerê/PR;FMT;73.94;9
Santo Antônio do Sudoeste/PR;FMT;131.07;15
Biguaçu/SC;FMT;199.12;8
Viradouro/SP;FMT;62.24;6
Sorocaba/SP;FMT;180.96;5
João Monlevade/MG;FMT;65.4;9
Cascavel/PR;FMT;116.11;8
Criciúma/SC;FMT;104.89;10
São Leopoldo/RS;FMT;107.08;8
Osasco/SP;FMT;80.45;5
Cascavel/PR;FMT;121.94;8
Itatiba/SP;FMT;102.83;5
Maringá/PR;FMT;108.25;7
Indaiatuba/SP;FMT;90.24;5
São João de Meriti/RJ;FMT;75.25;10
São Paulo/SP;FMT;12.07;5
Florianópolis/SC;FMT;68.29;8
Santo Expedito/SP;FMT;62.49;9
Rio de Janeiro/RJ;FMT;60.69;6
Magé/RJ;FMT;65.51;8
Itaguaru/GO;FMT;566.81;13
Curitiba/PR;FMT;125.49;7
Belo Horizonte/MG;FMT;67.5;7
Nova Cantu/PR;FMT;16.75;12
Rio de Janeiro/RJ;FMT;116.29;6
Nova Lima/MG;FMT;74.14;8
Itanhaém/SP;FMT;70.56;5
São Pedro da Aldeia/RJ;FMT;17.08;8
Nova Trento/SC;FMT;78.6;10
Osasco/SP;FMT;56.89;5
